product_id,bucket_1m,open,high,low,close,volume,trade_count,vwap
SOL-USD,2026-01-21 19:25:00-08:00,129.93000000,129.93000000,129.80000000,129.81000000,1883.17779013,154,129.86049301
BTC-USD,2026-01-21 19:25:00-08:00,89924.00000000,89924.00000000,89850.00000000,89850.01000000,1.46273593,188,89895.05410087
ETH-USD,2026-01-21 19:25:00-08:00,3017.49000000,3017.67000000,3013.94000000,3013.94000000,58.02790024,239,3015.45196424
SOL-USD,2026-01-21 19:26:00-08:00,129.81000000,129.85000000,129.76000000,129.83000000,180.97711381,93,129.79822577
ETH-USD,2026-01-21 19:26:00-08:00,3014.04000000,3015.23000000,3013.01000000,3015.04000000,30.18372677,179,3013.98139920
BTC-USD,2026-01-21 19:26:00-08:00,89850.01000000,89859.98000000,89811.28000000,89849.17000000,6.01463327,287,89845.84936090
SOL-USD,2026-01-21 19:27:00-08:00,129.84000000,129.89000000,129.79000000,129.87000000,114.28944815,82,129.81724020
BTC-USD,2026-01-21 19:27:00-08:00,89849.16000000,89860.22000000,89848.01000000,89860.22000000,0.37154154,214,89851.47275627
ETH-USD,2026-01-21 19:27:00-08:00,3015.09000000,3015.70000000,3015.04000000,3015.69000000,6.88751407,88,3015.20649400
SOL-USD,2026-01-21 19:28:00-08:00,129.88000000,129.92000000,129.87000000,129.89000000,95.33246862,78,129.91088991
BTC-USD,2026-01-21 19:28:00-08:00,89860.22000000,89877.02000000,89855.97000000,89873.62000000,2.21291523,271,89867.50789459
ETH-USD,2026-01-21 19:28:00-08:00,3015.69000000,3016.00000000,3015.14000000,3015.36000000,5.52289544,87,3015.74170992
SOL-USD,2026-01-21 19:29:00-08:00,129.89000000,129.89000000,129.77000000,129.77000000,105.54994572,92,129.79794660
ETH-USD,2026-01-21 19:29:00-08:00,3015.39000000,3015.39000000,3013.67000000,3013.67000000,17.15949803,124,3014.09483786
BTC-USD,2026-01-21 19:29:00-08:00,89873.00000000,89873.68000000,89842.06000000,89843.31000000,0.53000897,215,89852.72973267
SOL-USD,2026-01-21 19:30:00-08:00,129.78000000,129.81000000,129.67000000,129.78000000,216.82441931,146,129.73725992
BTC-USD,2026-01-21 19:30:00-08:00,89842.07000000,89842.07000000,89760.52000000,89799.98000000,5.24572428,503,89779.56751803
ETH-USD,2026-01-21 19:30:00-08:00,3013.66000000,3013.66000000,3009.02000000,3011.72000000,94.28114118,387,3011.19739336
SOL-USD,2026-01-21 19:31:00-08:00,129.78000000,129.78000000,129.71000000,129.77000000,164.17978899,100,129.73566204
BTC-USD,2026-01-21 19:31:00-08:00,89798.79000000,89798.79000000,89750.60000000,89768.20000000,4.46301798,357,89769.32409634
ETH-USD,2026-01-21 19:31:00-08:00,3011.71000000,3011.71000000,3007.59000000,3009.66000000,93.35316807,257,3008.72150630
SOL-USD,2026-01-21 19:32:00-08:00,129.77000000,129.80000000,129.72000000,129.77000000,114.96059425,98,129.76450554
BTC-USD,2026-01-21 19:32:00-08:00,89768.18000000,89773.93000000,89729.07000000,89762.80000000,1.07831731,208,89755.99475466
ETH-USD,2026-01-21 19:32:00-08:00,3009.76000000,3009.83000000,3007.16000000,3009.24000000,86.78554549,166,3008.60977182
ETH-USD,2026-01-21 19:33:00-08:00,3009.37000000,3009.76000000,3007.82000000,3008.34000000,54.30836851,223,3008.80026751
SOL-USD,2026-01-21 19:33:00-08:00,129.79000000,129.80000000,129.71000000,129.76000000,152.08199735,121,129.75772432
BTC-USD,2026-01-21 19:33:00-08:00,89764.88000000,89778.50000000,89727.84000000,89744.85000000,5.31204194,315,89753.99425279
ETH-USD,2026-01-21 19:34:00-08:00,3008.33000000,3008.33000000,2999.43000000,3001.10000000,344.59018623,840,3003.41967285
SOL-USD,2026-01-21 19:34:00-08:00,129.76000000,129.76000000,129.51000000,129.55000000,286.63758098,160,129.64743817
BTC-USD,2026-01-21 19:34:00-08:00,89744.85000000,89744.85000000,89641.75000000,89656.01000000,13.64887723,723,89697.76187626
BTC-USD,2026-01-21 19:35:00-08:00,89656.01000000,89686.62000000,89635.11000000,89651.44000000,1.61956963,239,89655.92607275
SOL-USD,2026-01-21 19:35:00-08:00,129.55000000,129.60000000,129.47000000,129.51000000,449.17934369,172,129.52528254
ETH-USD,2026-01-21 19:35:00-08:00,3001.28000000,3003.77000000,2999.48000000,3001.01000000,133.35502295,399,3001.80723283
BTC-USD,2026-01-21 19:36:00-08:00,89651.44000000,89694.07000000,89605.99000000,89694.06000000,3.22661482,320,89635.77510339
SOL-USD,2026-01-21 19:36:00-08:00,129.53000000,129.60000000,129.41000000,129.60000000,349.63087655,126,129.49325980
ETH-USD,2026-01-21 19:36:00-08:00,3001.02000000,3003.20000000,2996.51000000,3003.19000000,179.90788370,501,2999.30771897
ETH-USD,2026-01-21 19:37:00-08:00,3003.17000000,3005.09000000,3003.10000000,3004.47000000,42.27764133,185,3004.17028867
SOL-USD,2026-01-21 19:37:00-08:00,129.61000000,129.66000000,129.61000000,129.65000000,82.31472762,87,129.63533353
BTC-USD,2026-01-21 19:37:00-08:00,89693.99000000,89733.97000000,89693.99000000,89725.09000000,1.99353808,300,89717.58483573
BTC-USD,2026-01-21 19:38:00-08:00,89725.09000000,89726.40000000,89701.32000000,89723.35000000,2.20318967,259,89714.76692642
ETH-USD,2026-01-21 19:38:00-08:00,3004.37000000,3005.67000000,3003.92000000,3005.63000000,32.61467175,168,3004.61341947
SOL-USD,2026-01-21 19:38:00-08:00,129.64000000,129.64000000,129.60000000,129.63000000,157.54516386,83,129.62868154
BTC-USD,2026-01-21 19:39:00-08:00,89723.36000000,89757.37000000,89719.49000000,89724.18000000,1.03753864,212,89740.88796414
SOL-USD,2026-01-21 19:39:00-08:00,129.62000000,129.70000000,129.61000000,129.65000000,105.13285788,82,129.64489324
ETH-USD,2026-01-21 19:39:00-08:00,3005.62000000,3007.06000000,3005.59000000,3005.87000000,28.20963923,175,3006.40025509
SOL-USD,2026-01-21 19:40:00-08:00,129.65000000,129.78000000,129.63000000,129.75000000,311.94251602,107,129.73961566
BTC-USD,2026-01-21 19:40:00-08:00,89724.19000000,89747.81000000,89705.89000000,89742.35000000,2.75130032,229,89720.89204746
ETH-USD,2026-01-21 19:40:00-08:00,3006.10000000,3008.24000000,3005.43000000,3007.91000000,52.27795590,169,3006.73283374
ETH-USD,2026-01-21 19:41:00-08:00,3008.07000000,3008.45000000,3007.56000000,3007.94000000,55.93761542,144,3007.99239205
BTC-USD,2026-01-21 19:41:00-08:00,89742.21000000,89755.80000000,89729.02000000,89742.19000000,0.96191158,210,89749.51452275
SOL-USD,2026-01-21 19:41:00-08:00,129.76000000,129.76000000,129.70000000,129.73000000,62.47055878,66,129.74296849
ETH-USD,2026-01-21 19:42:00-08:00,3007.95000000,3008.33000000,3007.32000000,3007.56000000,11.39588018,77,3008.06407135
BTC-USD,2026-01-21 19:42:00-08:00,89742.19000000,89751.99000000,89724.02000000,89724.03000000,0.36690262,152,89742.62023187
SOL-USD,2026-01-21 19:42:00-08:00,129.73000000,129.74000000,129.68000000,129.68000000,94.62945033,74,129.69630420
ETH-USD,2026-01-21 19:43:00-08:00,3007.56000000,3008.98000000,3007.56000000,3008.97000000,19.08864071,94,3008.32724441
BTC-USD,2026-01-21 19:43:00-08:00,89724.21000000,89760.00000000,89724.21000000,89751.26000000,1.50198715,288,89735.90128965
SOL-USD,2026-01-21 19:43:00-08:00,129.68000000,129.76000000,129.68000000,129.76000000,286.71930604,90,129.70395202
SOL-USD,2026-01-21 19:44:00-08:00,129.76000000,129.76000000,129.70000000,129.71000000,720.02186937,124,129.74857134
BTC-USD,2026-01-21 19:44:00-08:00,89751.26000000,89757.99000000,89738.76000000,89738.78000000,0.26126821,124,89748.42724856
ETH-USD,2026-01-21 19:44:00-08:00,3008.97000000,3009.07000000,3008.14000000,3008.15000000,9.00310396,78,3008.56730692
BTC-USD,2026-01-21 19:45:00-08:00,89738.77000000,89791.14000000,89724.02000000,89759.87000000,7.44152508,463,89749.81367444
ETH-USD,2026-01-21 19:45:00-08:00,3008.14000000,3009.62000000,3007.27000000,3008.73000000,61.57468505,224,3008.46993742
SOL-USD,2026-01-21 19:45:00-08:00,129.70000000,129.74000000,129.64000000,129.74000000,463.54045308,119,129.70773574
BTC-USD,2026-01-21 19:46:00-08:00,89759.98000000,89787.99000000,89759.97000000,89776.00000000,0.77146049,218,89777.52305384
SOL-USD,2026-01-21 19:46:00-08:00,129.73000000,129.81000000,129.73000000,129.78000000,59.38996415,101,129.76959013
ETH-USD,2026-01-21 19:46:00-08:00,3008.72000000,3009.87000000,3008.72000000,3009.04000000,11.07160435,79,3009.34216062
SOL-USD,2026-01-21 19:47:00-08:00,129.78000000,129.86000000,129.78000000,129.82000000,97.12736646,82,129.82393095
BTC-USD,2026-01-21 19:47:00-08:00,89779.46000000,89794.50000000,89775.38000000,89784.75000000,2.42822321,197,89787.94984790
ETH-USD,2026-01-21 19:47:00-08:00,3008.99000000,3010.02000000,3008.99000000,3009.50000000,20.47579288,123,3009.36247694
BTC-USD,2026-01-21 19:48:00-08:00,89784.76000000,89790.81000000,89780.00000000,89784.76000000,1.95174667,169,89785.37092966
ETH-USD,2026-01-21 19:48:00-08:00,3009.49000000,3010.08000000,3009.31000000,3010.03000000,8.63051065,131,3009.65527203
SOL-USD,2026-01-21 19:48:00-08:00,129.82000000,129.84000000,129.79000000,129.81000000,418.81418665,87,129.82183176
SOL-USD,2026-01-21 19:49:00-08:00,129.80000000,129.81000000,129.75000000,129.80000000,212.42900808,76,129.78360797
ETH-USD,2026-01-21 19:49:00-08:00,3010.02000000,3010.02000000,3008.99000000,3009.64000000,16.46111018,124,3009.63948400
BTC-USD,2026-01-21 19:49:00-08:00,89784.76000000,89804.90000000,89776.00000000,89793.99000000,1.90647240,222,89791.95720480
ETH-USD,2026-01-21 19:50:00-08:00,3009.64000000,3009.64000000,3007.95000000,3007.95000000,9.69153404,73,3008.28843438
BTC-USD,2026-01-21 19:50:00-08:00,89790.08000000,89790.08000000,89769.43000000,89770.00000000,0.86480463,229,89773.12746071
SOL-USD,2026-01-21 19:50:00-08:00,129.80000000,129.80000000,129.67000000,129.70000000,25.40974169,62,129.71894495
ETH-USD,2026-01-21 19:51:00-08:00,3007.94000000,3008.85000000,3007.40000000,3008.69000000,12.22437491,90,3008.13493409
BTC-USD,2026-01-21 19:51:00-08:00,89770.00000000,89797.98000000,89770.00000000,89797.98000000,1.29505733,226,89778.96113754
SOL-USD,2026-01-21 19:51:00-08:00,129.70000000,129.72000000,129.66000000,129.70000000,98.30312132,75,129.68786190
SOL-USD,2026-01-21 19:52:00-08:00,129.70000000,129.72000000,129.66000000,129.69000000,93.58532774,90,129.68322777
BTC-USD,2026-01-21 19:52:00-08:00,89797.98000000,89797.98000000,89770.09000000,89770.58000000,1.14380200,179,89778.23974122
ETH-USD,2026-01-21 19:52:00-08:00,3008.69000000,3008.69000000,3007.03000000,3007.56000000,21.83808762,161,3007.85745312
BTC-USD,2026-01-21 19:53:00-08:00,89770.69000000,89792.11000000,89770.69000000,89777.98000000,0.66342580,138,89785.14965575
ETH-USD,2026-01-21 19:53:00-08:00,3007.56000000,3008.79000000,3007.56000000,3007.82000000,13.22480253,95,3008.19563627
SOL-USD,2026-01-21 19:53:00-08:00,129.69000000,129.72000000,129.65000000,129.68000000,130.04686664,93,129.67869793
ETH-USD,2026-01-21 19:54:00-08:00,3007.78000000,3008.34000000,3007.77000000,3008.34000000,11.94703992,85,3007.97088094
BTC-USD,2026-01-21 19:54:00-08:00,89777.98000000,89787.44000000,89777.97000000,89783.98000000,0.35557446,111,89783.19742701
SOL-USD,2026-01-21 19:54:00-08:00,129.68000000,129.70000000,129.66000000,129.68000000,25.75755050,54,129.68987522
BTC-USD,2026-01-21 19:55:00-08:00,89783.99000000,89804.90000000,89783.99000000,89802.00000000,0.62506276,334,89797.87215557
SOL-USD,2026-01-21 19:55:00-08:00,129.69000000,129.72000000,129.67000000,129.69000000,54.75790951,59,129.69060821
ETH-USD,2026-01-21 19:55:00-08:00,3008.45000000,3010.31000000,3008.45000000,3009.70000000,22.12636986,120,3009.70642285
BTC-USD,2026-01-21 19:56:00-08:00,89802.94000000,89812.00000000,89798.33000000,89800.00000000,0.77338020,191,89803.38445709
SOL-USD,2026-01-21 19:56:00-08:00,129.69000000,129.72000000,129.68000000,129.69000000,23.51474233,48,129.69754061
ETH-USD,2026-01-21 19:56:00-08:00,3009.76000000,3010.82000000,3009.63000000,3010.50000000,12.49209587,99,3010.21959722
BTC-USD,2026-01-21 19:57:00-08:00,89800.00000000,89811.99000000,89800.00000000,89811.07000000,0.62477429,194,89807.62305072
ETH-USD,2026-01-21 19:57:00-08:00,3010.64000000,3011.67000000,3010.64000000,3011.65000000,3.07614228,88,3011.22004116
SOL-USD,2026-01-21 19:57:00-08:00,129.71000000,129.77000000,129.71000000,129.75000000,525.26670774,88,129.75456363
SOL-USD,2026-01-21 19:58:00-08:00,129.74000000,129.77000000,129.70000000,129.75000000,90.90458430,64,129.75422804
ETH-USD,2026-01-21 19:58:00-08:00,3011.65000000,3011.85000000,3011.32000000,3011.53000000,9.58854991,85,3011.68597410
BTC-USD,2026-01-21 19:58:00-08:00,89811.07000000,89811.94000000,89801.20000000,89801.93000000,0.36366447,127,89806.51594958
ETH-USD,2026-01-21 19:59:00-08:00,3011.52000000,3011.53000000,3011.52000000,3011.53000000,0.16705813,6,3011.52567876
SOL-USD,2026-01-21 19:59:00-08:00,129.74000000,129.76000000,129.74000000,129.74000000,3.90308363,8,129.75178858
BTC-USD,2026-01-21 19:59:00-08:00,89801.93000000,89801.93000000,89801.91000000,89801.92000000,0.04822668,16,89801.92104743
ETH-USD,2026-01-21 20:24:00-08:00,3013.28000000,3013.66000000,3013.27000000,3013.64000000,7.45176659,29,3013.48184361
BTC-USD,2026-01-21 20:24:00-08:00,89823.09000000,89823.10000000,89823.09000000,89823.10000000,0.01584270,14,89823.09828558
SOL-USD,2026-01-21 20:24:00-08:00,130.10000000,130.15000000,130.10000000,130.15000000,179.33956710,19,130.14488029
BTC-USD,2026-01-21 20:25:00-08:00,89823.10000000,89840.23000000,89807.15000000,89826.94000000,1.73811854,208,89821.62151686
ETH-USD,2026-01-21 20:25:00-08:00,3013.54000000,3013.76000000,3012.40000000,3013.26000000,15.63166646,95,3012.96932768
SOL-USD,2026-01-21 20:25:00-08:00,130.16000000,130.17000000,130.10000000,130.12000000,143.28792492,96,130.14185442
SOL-USD,2026-01-21 20:26:00-08:00,130.12000000,130.12000000,130.08000000,130.12000000,70.44052528,56,130.09390820
BTC-USD,2026-01-21 20:26:00-08:00,89826.94000000,89848.00000000,89820.57000000,89847.84000000,0.77326102,189,89828.57484539
ETH-USD,2026-01-21 20:26:00-08:00,3013.26000000,3014.42000000,3013.26000000,3014.05000000,7.18022698,77,3013.46366256
SOL-USD,2026-01-21 20:27:00-08:00,130.17000000,130.18000000,130.12000000,130.15000000,778.65312998,132,130.15277335
ETH-USD,2026-01-21 20:27:00-08:00,3014.43000000,3015.46000000,3014.06000000,3015.26000000,22.73811957,106,3014.44174146
BTC-USD,2026-01-21 20:27:00-08:00,89848.00000000,89869.81000000,89836.23000000,89868.00000000,0.91129542,205,89850.51270440
SOL-USD,2026-01-21 20:28:00-08:00,130.14000000,130.15000000,130.08000000,130.14000000,80.27720588,60,130.11396363
ETH-USD,2026-01-21 20:28:00-08:00,3015.25000000,3015.25000000,3014.18000000,3015.09000000,47.32439700,133,3014.90832065
BTC-USD,2026-01-21 20:28:00-08:00,89866.77000000,89898.00000000,89855.57000000,89890.91000000,1.31304748,160,89880.73180623
SOL-USD,2026-01-21 20:29:00-08:00,130.14000000,130.14000000,130.08000000,130.14000000,31.73257412,60,130.12366666
ETH-USD,2026-01-21 20:29:00-08:00,3015.10000000,3015.48000000,3014.12000000,3015.48000000,19.14839871,106,3014.80969118
BTC-USD,2026-01-21 20:29:00-08:00,89890.91000000,89890.91000000,89864.77000000,89890.05000000,0.89720253,205,89878.73493554
BTC-USD,2026-01-21 20:30:00-08:00,89890.04000000,89890.53000000,89834.59000000,89890.53000000,6.35794740,312,89863.38436506
ETH-USD,2026-01-21 20:30:00-08:00,3015.48000000,3017.04000000,3014.40000000,3017.02000000,41.38416408,167,3015.03811161
SOL-USD,2026-01-21 20:30:00-08:00,130.12000000,130.15000000,130.07000000,130.14000000,198.19159824,99,130.10555346
BTC-USD,2026-01-21 20:31:00-08:00,89890.52000000,89899.75000000,89858.89000000,89862.06000000,2.64015209,258,89875.73042695
ETH-USD,2026-01-21 20:31:00-08:00,3017.16000000,3017.48000000,3015.43000000,3015.44000000,13.41861254,125,3015.96240265
SOL-USD,2026-01-21 20:31:00-08:00,130.15000000,130.21000000,130.11000000,130.13000000,102.88789203,100,130.16831585
BTC-USD,2026-01-21 20:32:00-08:00,89862.06000000,89862.06000000,89850.01000000,89850.01000000,0.07171431,25,89856.10291389
ETH-USD,2026-01-21 20:32:00-08:00,3015.43000000,3015.43000000,3014.45000000,3014.45000000,0.16237590,16,3014.75924797
SOL-USD,2026-01-21 20:32:00-08:00,130.12000000,130.12000000,130.08000000,130.08000000,95.62282588,14,130.09931645
SOL-USD,2026-01-22 16:32:00-08:00,128.19000000,128.22000000,128.19000000,128.20000000,38.13189765,26,128.19689226
BTC-USD,2026-01-22 16:32:00-08:00,89502.02000000,89502.02000000,89500.26000000,89502.01000000,0.44618526,34,89501.66750222
ETH-USD,2026-01-22 16:32:00-08:00,2946.96000000,2947.57000000,2946.96000000,2947.56000000,5.84155536,21,2947.16236105
SOL-USD,2026-01-22 16:33:00-08:00,128.20000000,128.25000000,128.18000000,128.22000000,120.94048493,67,128.20632509
ETH-USD,2026-01-22 16:33:00-08:00,2947.57000000,2948.64000000,2947.57000000,2948.55000000,24.47065213,133,2948.25021500
BTC-USD,2026-01-22 16:33:00-08:00,89502.02000000,89542.01000000,89502.02000000,89523.26000000,6.30817633,297,89515.70105400
SOL-USD,2026-01-22 16:34:00-08:00,128.22000000,128.22000000,128.12000000,128.12000000,161.69344939,60,128.16498591
BTC-USD,2026-01-22 16:34:00-08:00,89523.26000000,89523.27000000,89473.02000000,89477.23000000,1.87594948,235,89510.70431396
ETH-USD,2026-01-22 16:34:00-08:00,2948.55000000,2948.60000000,2946.13000000,2946.23000000,13.09720829,135,2947.18315111
ETH-USD,2026-01-22 16:35:00-08:00,2946.36000000,2946.44000000,2942.74000000,2943.37000000,62.17623185,272,2944.90918038
BTC-USD,2026-01-22 16:35:00-08:00,89477.23000000,89480.00000000,89430.21000000,89430.21000000,1.92605302,227,89455.33571416
SOL-USD,2026-01-22 16:35:00-08:00,128.12000000,128.12000000,127.97000000,127.97000000,129.80277299,78,128.03413327
BTC-USD,2026-01-22 16:36:00-08:00,89430.20000000,89462.00000000,89403.88000000,89461.82000000,3.04364351,275,89420.50576587
ETH-USD,2026-01-22 16:36:00-08:00,2943.36000000,2946.09000000,2942.71000000,2945.58000000,71.18230479,188,2944.53926984
SOL-USD,2026-01-22 16:36:00-08:00,127.96000000,128.11000000,127.92000000,128.09000000,280.10275421,121,128.05383391
BTC-USD,2026-01-22 16:37:00-08:00,89461.82000000,89472.33000000,89440.36000000,89446.00000000,0.60348302,185,89456.64448385
ETH-USD,2026-01-22 16:37:00-08:00,2945.58000000,2946.46000000,2943.35000000,2944.99000000,54.94331385,191,2944.62946620
SOL-USD,2026-01-22 16:37:00-08:00,128.09000000,128.14000000,128.07000000,128.09000000,768.10560374,168,128.10186473
SOL-USD,2026-01-22 16:38:00-08:00,128.09000000,128.13000000,128.07000000,128.09000000,1334.99382833,456,128.09863720
ETH-USD,2026-01-22 16:38:00-08:00,2944.98000000,2946.21000000,2944.77000000,2946.11000000,42.36347089,158,2945.43376443
BTC-USD,2026-01-22 16:38:00-08:00,89445.99000000,89487.28000000,89445.99000000,89486.96000000,1.13355414,180,89465.81903796
ETH-USD,2026-01-22 16:39:00-08:00,2946.12000000,2946.90000000,2945.99000000,2946.11000000,37.74825421,131,2946.51502518
SOL-USD,2026-01-22 16:39:00-08:00,128.09000000,128.14000000,128.09000000,128.10000000,1685.01360798,688,128.11062142
BTC-USD,2026-01-22 16:39:00-08:00,89486.95000000,89491.89000000,89474.93000000,89476.75000000,2.44678765,159,89489.34992177
SOL-USD,2026-01-22 16:40:00-08:00,128.14000000,128.14000000,128.08000000,128.10000000,667.49324192,271,128.10292853
BTC-USD,2026-01-22 16:40:00-08:00,89477.98000000,89488.34000000,89464.29000000,89467.45000000,1.09837030,152,89478.80362071
ETH-USD,2026-01-22 16:40:00-08:00,2946.11000000,2946.46000000,2945.26000000,2945.80000000,38.84013132,140,2945.87899777
BTC-USD,2026-01-22 16:41:00-08:00,89467.44000000,89491.58000000,89467.44000000,89491.58000000,2.36970941,141,89477.58101894
ETH-USD,2026-01-22 16:41:00-08:00,2945.46000000,2946.79000000,2945.46000000,2946.79000000,12.54608521,65,2946.04334610
SOL-USD,2026-01-22 16:41:00-08:00,128.10000000,128.21000000,128.10000000,128.18000000,659.65751802,325,128.13985455
SOL-USD,2026-01-22 16:42:00-08:00,128.19000000,128.19000000,128.14000000,128.14000000,99.93454028,70,128.16666965
BTC-USD,2026-01-22 16:42:00-08:00,89491.58000000,89491.58000000,89467.44000000,89467.45000000,1.18389993,132,89476.23780264
ETH-USD,2026-01-22 16:42:00-08:00,2946.79000000,2947.03000000,2946.44000000,2946.45000000,14.96546028,73,2946.76558900
BTC-USD,2026-01-22 16:43:00-08:00,89467.45000000,89467.45000000,89447.88000000,89461.40000000,3.11731210,299,89455.90339746
ETH-USD,2026-01-22 16:43:00-08:00,2946.45000000,2947.00000000,2945.31000000,2946.61000000,95.13725172,188,2946.30214923
SOL-USD,2026-01-22 16:43:00-08:00,128.16000000,128.18000000,128.13000000,128.16000000,76.47589480,70,128.15270380
ETH-USD,2026-01-22 16:44:00-08:00,2946.61000000,2947.00000000,2945.47000000,2946.59000000,48.33428993,183,2946.26145085
SOL-USD,2026-01-22 16:44:00-08:00,128.17000000,128.19000000,128.11000000,128.13000000,176.95952799,139,128.15234949
BTC-USD,2026-01-22 16:44:00-08:00,89461.39000000,89471.82000000,89459.61000000,89459.61000000,1.30487087,190,89467.33802555
SOL-USD,2026-01-22 16:45:00-08:00,128.13000000,128.14000000,128.06000000,128.09000000,136.28026902,94,128.09635924
ETH-USD,2026-01-22 16:45:00-08:00,2946.60000000,2946.75000000,2945.17000000,2945.17000000,45.12158502,133,2945.80427156
BTC-USD,2026-01-22 16:45:00-08:00,89459.62000000,89459.62000000,89431.34000000,89431.34000000,1.39574527,166,89445.77596648
ETH-USD,2026-01-22 16:46:00-08:00,2945.17000000,2948.14000000,2944.87000000,2946.99000000,65.48555169,193,2946.33815562
BTC-USD,2026-01-22 16:46:00-08:00,89431.34000000,89490.00000000,89428.33000000,89475.67000000,1.47969141,189,89463.35866326
SOL-USD,2026-01-22 16:46:00-08:00,128.07000000,128.26000000,128.07000000,128.20000000,559.80205162,158,128.15836554
BTC-USD,2026-01-22 16:47:00-08:00,89475.68000000,89486.95000000,89460.00000000,89486.93000000,0.52744063,200,89473.46043822
ETH-USD,2026-01-22 16:47:00-08:00,2947.00000000,2947.99000000,2946.79000000,2947.49000000,29.78168135,119,2947.47859153
SOL-USD,2026-01-22 16:47:00-08:00,128.20000000,128.27000000,128.18000000,128.25000000,56.19882541,64,128.23009615
BTC-USD,2026-01-22 16:48:00-08:00,89486.94000000,89490.00000000,89473.77000000,89473.78000000,0.89069613,166,89480.40141919
SOL-USD,2026-01-22 16:48:00-08:00,128.25000000,128.25000000,128.15000000,128.21000000,241.49721206,100,128.19263888
ETH-USD,2026-01-22 16:48:00-08:00,2947.69000000,2947.69000000,2946.78000000,2947.24000000,24.23726505,123,2947.29008853
SOL-USD,2026-01-22 16:49:00-08:00,128.21000000,128.26000000,128.15000000,128.23000000,507.06367294,81,128.17037880
ETH-USD,2026-01-22 16:49:00-08:00,2947.23000000,2949.30000000,2945.80000000,2948.74000000,39.20608420,167,2946.92895651
BTC-USD,2026-01-22 16:49:00-08:00,89473.78000000,89487.01000000,89448.01000000,89487.01000000,1.92318365,173,89471.40111593
ETH-USD,2026-01-22 16:50:00-08:00,2948.73000000,2948.73000000,2946.79000000,2947.64000000,26.12965526,125,2947.46434298
BTC-USD,2026-01-22 16:50:00-08:00,89487.01000000,89487.01000000,89467.45000000,89476.06000000,2.25455597,146,89484.05560548
SOL-USD,2026-01-22 16:50:00-08:00,128.23000000,128.24000000,128.19000000,128.21000000,35.44452105,60,128.21678209
BTC-USD,2026-01-22 16:51:00-08:00,89476.05000000,89519.80000000,89467.62000000,89511.15000000,0.70772762,184,89495.17634836
ETH-USD,2026-01-22 16:51:00-08:00,2947.63000000,2950.28000000,2947.30000000,2949.67000000,34.50289293,116,2948.99166573
SOL-USD,2026-01-22 16:51:00-08:00,128.20000000,128.28000000,128.19000000,128.28000000,144.81638719,85,128.24159953
BTC-USD,2026-01-22 16:52:00-08:00,89511.11000000,89535.04000000,89480.22000000,89487.09000000,3.78311566,267,89512.75384533
ETH-USD,2026-01-22 16:52:00-08:00,2949.59000000,2950.70000000,2949.33000000,2949.33000000,31.14578441,118,2950.20219243
SOL-USD,2026-01-22 16:52:00-08:00,128.27000000,128.32000000,128.23000000,128.27000000,259.29457948,117,128.27145758
ETH-USD,2026-01-22 16:53:00-08:00,2949.17000000,2949.84000000,2948.65000000,2949.49000000,28.18728212,106,2949.07722833
SOL-USD,2026-01-22 16:53:00-08:00,128.24000000,128.28000000,128.23000000,128.28000000,29.86602151,58,128.25516864
BTC-USD,2026-01-22 16:53:00-08:00,89487.58000000,89509.99000000,89477.78000000,89509.38000000,0.91661772,153,89496.73257432
SOL-USD,2026-01-22 16:54:00-08:00,128.29000000,128.33000000,128.28000000,128.30000000,45.92618605,62,128.30100008
BTC-USD,2026-01-22 16:54:00-08:00,89509.37000000,89521.23000000,89507.77000000,89510.00000000,0.32310787,158,89513.74809368
ETH-USD,2026-01-22 16:54:00-08:00,2949.49000000,2951.08000000,2949.49000000,2950.93000000,8.82126765,75,2950.32092055
ETH-USD,2026-01-22 16:55:00-08:00,2951.09000000,2951.72000000,2951.08000000,2951.37000000,13.39050154,352,2951.43003328
SOL-USD,2026-01-22 16:55:00-08:00,128.29000000,128.34000000,128.28000000,128.32000000,130.73956854,65,128.33207788
BTC-USD,2026-01-22 16:55:00-08:00,89511.92000000,89523.08000000,89507.98000000,89516.04000000,0.47828100,171,89515.53710841
BTC-USD,2026-01-22 16:56:00-08:00,89516.05000000,89518.49000000,89502.00000000,89502.96000000,0.52375201,148,89507.30135868
SOL-USD,2026-01-22 16:56:00-08:00,128.32000000,128.35000000,128.29000000,128.32000000,504.70157631,87,128.33610087
ETH-USD,2026-01-22 16:56:00-08:00,2951.37000000,2951.67000000,2951.07000000,2951.09000000,39.40411034,1051,2951.30272817
ETH-USD,2026-01-22 16:57:00-08:00,2951.09000000,2951.54000000,2950.10000000,2950.11000000,24.63114655,921,2951.04126471
BTC-USD,2026-01-22 16:57:00-08:00,89502.96000000,89520.00000000,89500.09000000,89501.25000000,0.39849528,146,89508.24310926
SOL-USD,2026-01-22 16:57:00-08:00,128.33000000,128.34000000,128.24000000,128.24000000,51.50293552,43,128.27779252
BTC-USD,2026-01-22 16:58:00-08:00,89500.10000000,89509.92000000,89491.90000000,89501.73000000,0.66819080,184,89498.71778111
SOL-USD,2026-01-22 16:58:00-08:00,128.23000000,128.27000000,128.20000000,128.26000000,13.68526868,47,128.25223270
ETH-USD,2026-01-22 16:58:00-08:00,2950.12000000,2950.86000000,2950.12000000,2950.86000000,21.31659757,88,2950.46652656
